scenario_id,radius_km,client_tw_hours,client_tw_start,client_tw_end,depot_tw_start,depot_tw_end,service_time_sec,pharmacies_count,vehicles_used,total_distance_km,total_time_sec,execution_time_sec,status,timestamp
70_05_05,70,5,25200,43200,18000,68400,300,598,21,3315.0040000000017,407057,38.941169023513794,OK,2025-12-10T00:05:47.312082
70_05_10,70,5,25200,43200,18000,68400,600,598,30,3607.3006,590102,38.274720191955566,OK,2025-12-10T00:06:25.879597
70_05_15,70,5,25200,43200,18000,68400,900,598,40,4301.8264000000045,788051,38.59603404998779,OK,2025-12-10T00:07:04.813665
70_05_20,70,5,25200,43200,18000,68400,1200,598,48,4927.373000000007,971442,38.50202512741089,OK,2025-12-10T00:07:43.708278
70_05_25,70,5,25200,43200,18000,68400,1500,598,58,5385.113100000003,1145566,79.71803593635559,OK,2025-12-10T00:09:03.844264
70_05_30,70,5,25200,43200,18000,68400,1800,598,67,5757.215800000003,1309410,104.43968796730042,OK,2025-12-10T00:10:48.780576
70_06_05,70,6,25200,46800,18000,68400,300,598,17,2817.3392999999955,386152,38.88399386405945,OK,2025-12-10T00:11:27.902099
70_06_10,70,6,25200,46800,18000,68400,600,598,26,3574.942800000002,595614,38.52399492263794,OK,2025-12-10T00:12:06.706839
70_06_15,70,6,25200,46800,18000,68400,900,598,34,4081.520099999999,776744,39.00415825843811,OK,2025-12-10T00:12:46.026593
70_06_20,70,6,25200,46800,18000,68400,1200,598,41,4333.114099999999,954075,38.42332601547241,OK,2025-12-10T00:13:24.799996
70_06_25,70,6,25200,46800,18000,68400,1500,598,49,4802.4648,1133418,38.66929793357849,OK,2025-12-10T00:14:03.840398
70_06_30,70,6,25200,46800,18000,68400,1800,598,56,5374.2837000000045,1314333,77.61381673812866,OK,2025-12-10T00:15:21.890647
70_07_05,70,7,25200,50400,18000,68400,300,598,15,3024.2748000000006,392679,46.17863702774048,OK,2025-12-10T00:16:08.297413
70_07_10,70,7,25200,50400,18000,68400,600,598,22,3384.3898999999988,583948,41.23746585845947,OK,2025-12-10T00:16:49.807052
70_07_15,70,7,25200,50400,18000,68400,900,598,29,3659.7513,768069,38.23230814933777,OK,2025-12-10T00:17:28.336423
70_07_20,70,7,25200,50400,18000,68400,1200,598,36,4179.7113,954576,56.85678005218506,OK,2025-12-10T00:18:25.519970
70_07_25,70,7,25200,50400,18000,68400,1500,598,42,4469.679500000002,1128440,38.25879502296448,OK,2025-12-10T00:19:04.137081
70_07_30,70,7,25200,50400,18000,68400,1800,598,49,4685.340400000001,1291569,38.53409504890442,OK,2025-12-10T00:19:43.052144
70_08_05,70,8,25200,54000,18000,68400,300,598,14,3099.0836000000013,395889,38.59049892425537,OK,2025-12-10T00:20:21.866387
70_08_10,70,8,25200,54000,18000,68400,600,598,20,3258.523600000003,578919,42.42876601219177,OK,2025-12-10T00:21:04.599874
70_08_15,70,8,25200,54000,18000,68400,900,598,26,3595.8017000000027,767848,39.209267139434814,OK,2025-12-10T00:21:44.095408
70_08_20,70,8,25200,54000,18000,68400,1200,598,32,3908.558600000003,945546,38.13434290885925,OK,2025-12-10T00:22:22.531017
70_08_25,70,8,25200,54000,18000,68400,1500,598,38,4326.58,1127896,41.829466104507446,OK,2025-12-10T00:23:04.700269
70_08_30,70,8,25200,54000,18000,68400,1800,598,43,4601.690900000004,1298953,39.34271717071533,OK,2025-12-10T00:23:44.406209
70_09_05,70,9,25200,57600,18000,68400,300,598,13,3090.578399999999,397584,38.45848298072815,OK,2025-12-10T00:24:23.095239
70_09_10,70,9,25200,57600,18000,68400,600,598,17,3064.3255,569488,37.7872359752655,OK,2025-12-10T00:25:01.116958
70_09_15,70,9,25200,57600,18000,68400,900,598,23,3789.0169000000005,777826,39.534679651260376,OK,2025-12-10T00:25:40.933913
70_09_20,70,9,25200,57600,18000,68400,1200,598,28,3806.1491,944529,38.34783101081848,OK,2025-12-10T00:26:19.569358
70_09_25,70,9,25200,57600,18000,68400,1500,598,34,3968.4394000000025,1114936,45.161421060562134,OK,2025-12-10T00:27:05.112485
70_09_30,70,9,25200,57600,18000,68400,1800,598,39,4487.000600000005,1301494,37.94119882583618,OK,2025-12-10T00:27:43.396364
70_10_05,70,10,25200,61200,18000,68400,300,598,13,3115.3109000000018,402320,41.51788282394409,OK,2025-12-10T00:28:25.138605
70_10_10,70,10,25200,61200,18000,68400,600,598,16,3018.5747000000006,572293,38.23034405708313,OK,2025-12-10T00:29:03.598348
70_10_15,70,10,25200,61200,18000,68400,900,598,21,3359.521999999999,756992,37.79099202156067,OK,2025-12-10T00:29:41.638061
70_10_20,70,10,25200,61200,18000,68400,1200,598,25,3749.3810000000017,945349,37.68318319320679,OK,2025-12-10T00:30:19.628805
70_10_25,70,10,25200,61200,18000,68400,1500,598,30,3920.6860000000006,1116830,38.15500593185425,OK,2025-12-10T00:30:58.084354
70_10_30,70,10,25200,61200,18000,68400,1800,598,35,4189.843100000002,1293465,39.57488799095154,OK,2025-12-10T00:31:37.996261
75_02_05,75,2,25200,32400,18000,68400,300,773,58,5892.356199999996,576319,109.0012378692627,OK,2025-12-10T00:33:27.477602
75_02_10,75,2,25200,32400,18000,68400,600,773,87,7721.619700000004,862378,149.7803976535797,OK,2025-12-10T00:35:57.879603
75_02_15,75,2,25200,32400,18000,68400,900,773,115,9541.131000000007,1134638,207.48104095458984,OK,2025-12-10T00:39:26.147036
75_02_20,75,2,25200,32400,18000,68400,1200,773,142,11424.404299999998,1392013,269.5956349372864,OK,2025-12-10T00:43:56.674524
75_02_25,75,2,25200,32400,18000,68400,1500,773,167,13183.285299999994,1631181,327.8120081424713,OK,2025-12-10T00:49:25.649275
75_02_30,75,2,25200,32400,18000,68400,1800,773,192,14686.704899999995,1843997,368.2008581161499,OK,2025-12-10T00:55:35.131439
75_03_05,75,3,25200,36000,18000,68400,300,773,42,5140.2254000000075,546327,45.332855224609375,OK,2025-12-10T00:56:20.921635
75_03_10,75,3,25200,36000,18000,68400,600,773,61,6169.430000000002,806096,105.72421622276306,OK,2025-12-10T00:58:07.210724
75_03_15,75,3,25200,36000,18000,68400,900,773,80,7400.522200000004,1065033,146.6531949043274,OK,2025-12-10T01:00:34.478094
75_03_20,75,3,25200,36000,18000,68400,1200,773,98,8572.598300000009,1306548,166.74526071548462,OK,2025-12-10T01:03:21.912389
75_03_25,75,3,25200,36000,18000,68400,1500,773,117,9802.889099999993,1541534,206.71676683425903,OK,2025-12-10T01:06:49.430307
75_03_30,75,3,25200,36000,18000,68400,1800,773,134,10962.939300000002,1763795,247.22035789489746,OK,2025-12-10T01:10:57.521608
75_04_05,75,4,25200,39600,18000,68400,300,773,32,4333.029100000003,515826,45.76228380203247,OK,2025-12-10T01:11:43.645201
75_04_10,75,4,25200,39600,18000,68400,600,773,47,5464.781300000008,778998,44.708990812301636,OK,2025-12-10T01:12:28.778029
75_04_15,75,4,25200,39600,18000,68400,900,773,62,6160.329300000004,1022689,105.4944360256195,OK,2025-12-10T01:14:14.787267
75_04_20,75,4,25200,39600,18000,68400,1200,773,77,7270.315700000004,1269056,126.26749610900879,OK,2025-12-10T01:16:21.653975
75_04_25,75,4,25200,39600,18000,68400,1500,773,90,8213.650000000007,1502886,147.15385484695435,OK,2025-12-10T01:18:49.555909
75_04_30,75,4,25200,39600,18000,68400,1800,773,104,8979.400100000003,1722800,186.70141577720642,OK,2025-12-10T01:21:56.984023
75_05_05,75,5,25200,43200,18000,68400,300,773,26,3839.5370000000003,493595,45.014700174331665,OK,2025-12-10T01:22:42.356565
75_05_10,75,5,25200,43200,18000,68400,600,773,38,4880.052100000009,757999,44.7159628868103,OK,2025-12-10T01:23:27.449143
75_05_15,75,5,25200,43200,18000,68400,900,773,50,5593.688900000005,1003328,46.14206600189209,OK,2025-12-10T01:24:14.027870
75_05_20,75,5,25200,43200,18000,68400,1200,773,61,6235.420999999999,1237329,105.21346282958984,OK,2025-12-10T01:25:59.733277
75_05_25,75,5,25200,43200,18000,68400,1500,773,73,7049.101300000007,1473178,126.1091058254242,OK,2025-12-10T01:28:06.461190
75_05_30,75,5,25200,43200,18000,68400,1800,773,85,7833.242300000002,1699904,147.2532558441162,OK,2025-12-10T01:30:34.373363
75_06_05,75,6,25200,46800,18000,68400,300,773,22,3787.5143000000007,489970,45.92819285392761,OK,2025-12-10T01:31:20.632869
75_06_10,75,6,25200,46800,18000,68400,600,773,32,4575.317299999996,752138,45.48449921607971,OK,2025-12-10T01:32:06.472012
75_06_15,75,6,25200,46800,18000,68400,900,773,42,5179.411400000002,990527,45.50453519821167,OK,2025-12-10T01:32:52.383877
75_06_20,75,6,25200,46800,18000,68400,1200,773,52,5814.106900000003,1229994,88.78291630744934,OK,2025-12-10T01:34:21.613054
75_06_25,75,6,25200,46800,18000,68400,1500,773,62,6451.332700000003,1461936,106.40862488746643,OK,2025-12-10T01:36:08.526897
75_06_30,75,6,25200,46800,18000,68400,1800,773,72,7072.33350000001,1685495,126.6596269607544,OK,2025-12-10T01:38:15.764939
75_07_05,75,7,25200,50400,18000,68400,300,773,19,3770.9740999999985,490574,45.911643981933594,OK,2025-12-10T01:39:02.016340
75_07_10,75,7,25200,50400,18000,68400,600,773,28,4374.281300000004,744906,46.38019895553589,OK,2025-12-10T01:39:48.723123
75_07_15,75,7,25200,50400,18000,68400,900,773,37,4731.786700000011,977146,45.3433096408844,OK,2025-12-10T01:40:34.442194
75_07_20,75,7,25200,50400,18000,68400,1200,773,45,5422.250199999998,1221626,45.71812033653259,OK,2025-12-10T01:41:20.605889
75_07_25,75,7,25200,50400,18000,68400,1500,773,54,6011.119100000002,1452171,86.0832748413086,OK,2025-12-10T01:42:47.153347
75_07_30,75,7,25200,50400,18000,68400,1800,773,62,6493.817500000002,1677834,104.22874689102173,OK,2025-12-10T01:44:31.886318
75_08_05,75,8,25200,54000,18000,68400,300,773,17,3743.1005000000027,489578,44.59483194351196,OK,2025-12-10T01:45:16.778644
75_08_10,75,8,25200,54000,18000,68400,600,773,24,4179.995200000001,737565,44.09280824661255,OK,2025-12-10T01:46:01.203423
75_08_15,75,8,25200,54000,18000,68400,900,773,32,4544.184900000005,972177,45.56618881225586,OK,2025-12-10T01:46:47.126873
75_08_20,75,8,25200,54000,18000,68400,1200,773,39,5035.080600000004,1204599,45.24878191947937,OK,2025-12-10T01:47:32.756552
75_08_25,75,8,25200,54000,18000,68400,1500,773,47,5669.9937,1449239,45.05284905433655,OK,2025-12-10T01:48:18.246093
75_08_30,75,8,25200,54000,18000,68400,1800,773,55,6091.400000000002,1667384,85.9137270450592,OK,2025-12-10T01:49:44.635824
75_09_05,75,9,25200,57600,18000,68400,300,773,16,3575.2649,485585,45.04045104980469,OK,2025-12-10T01:50:29.951176
75_09_10,75,9,25200,57600,18000,68400,600,773,22,3725.480500000001,717315,45.79983425140381,OK,2025-12-10T01:51:16.098078
75_09_15,75,9,25200,57600,18000,68400,900,773,29,4204.722800000001,958636,43.37571597099304,OK,2025-12-10T01:51:59.835365
75_09_20,75,9,25200,57600,18000,68400,1200,773,36,4960.108400000011,1207803,45.15477204322815,OK,2025-12-10T01:52:45.377373
75_09_25,75,9,25200,57600,18000,68400,1500,773,42,5153.237300000005,1431903,45.307947635650635,OK,2025-12-10T01:53:31.097186
75_09_30,75,9,25200,57600,18000,68400,1800,773,49,5670.772400000013,1663196,45.218682050704956,OK,2025-12-10T01:54:16.753082
75_10_05,75,10,25200,61200,18000,68400,300,773,16,3423.286600000002,476341,49.63055992126465,OK,2025-12-10T01:55:06.649856
75_10_10,75,10,25200,61200,18000,68400,600,773,19,3600.254099999999,709160,48.02740716934204,OK,2025-12-10T01:55:54.961389
75_10_15,75,10,25200,61200,18000,68400,900,773,26,4260.8150000000005,961667,45.16828107833862,OK,2025-12-10T01:56:40.461490
75_10_20,75,10,25200,61200,18000,68400,1200,773,32,4861.327700000013,1208027,45.48963713645935,OK,2025-12-10T01:57:26.310055
75_10_25,75,10,25200,61200,18000,68400,1500,773,38,5216.614499999999,1437405,46.129411935806274,OK,2025-12-10T01:58:12.832356
75_10_30,75,10,25200,61200,18000,68400,1800,773,45,5475.107900000007,1660924,44.28148293495178,OK,2025-12-10T01:58:57.536589
